"instance_id","client_name","site_name","region_name","client_region_name","site_region_name","month_date","total_lifetimes","total_user_days_online_this_month","total_users_online_this_month","avg_daily_engagement_score","total_lifetime_days","li_attempts","mission_step_completions","rewards_claimed","rank_completions","sale_submissions","user_referrals","badge_completions","banner_clicks","poll_completions","survey_completions","certification_completions","achievement_completions","community_comments","community_replies","community_likes","snippets_created","snippets_viewed","engagement_score"
"109D7CF2212A10645CEDB2720086A68D","PopSockets","PopSockets",,"PopSockets","PopSockets","2025-06-01","336","11","7","0.25","23015","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2025-09-01","2476","140","46","2.3713888888888888","101422","201","73","5","0","0","1","0","16","0","0","0","4","0","0","0","0","87","387"
"109D7CF2212A10645CEDB2720086A68D","PopSockets","PopSockets",,"PopSockets","PopSockets","2024-10-01","1934","52","19","2.473913043478261","15638","176","1","5","0","0","0","0","2","0","0","0","5","0","0","0","0","0","189"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2025-02-01","5420","338","196","3.86149977394565","90066","2006","701","127","0","0","8","0","130","0","0","0","2","0","0","0","0","0","2974"
"109D7CF2212A10645CEDB2720086A68D","PopSockets","PopSockets",,"PopSockets","PopSockets","2024-05-01","118","19","2","0.23529411764705882","737","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2025-10-01","10544","727","392","5.589480439171322","139407","3129","1211","177","0","0","5","0","167","0","0","0","2","0","0","0","0","174","4865"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-10-01","6476","139","77","7.569257785637095","105897","878","322","40","0","0","5","0","42","0","0","0","53","0","0","0","0","0","1340"
"109D7CF2212A10645CEDB2720086A68D","PopSockets","PopSockets",,"PopSockets","PopSockets","2024-11-01","2586","107","43","3.4043859649122803","23644","190","42","5","4","8","4","2","38","12","8","2","3","9","0","1","0","0","328"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-03-01","2254","115","86","3.173202614379085","11771","104","13","1","0","0","0","0","7","26","0","0","0","0","0","0","0","0","151"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-07-01","4601","57","32","1.5634763786937702","42000","86","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","99"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2025-06-01","9627","151","38","1.8309391534391537","146179","258","41","4","0","0","4","0","32","0","0","0","4","0","0","0","0","0","343"
"109D7CF2212A10645CEDB2720086A68D","PopSockets","PopSockets",,"PopSockets","PopSockets","2024-08-01","327","23","13","0.0","3826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-04-01","2658","15","8","2.1458333333333335","14809","20","5","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","43"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-01-01","635","1","1","0.0","6600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-05-01","3585","59","31","2.5205322128851546","24241","111","24","4","0","0","7","0","41","0","0","0","0","0","0","0","0","0","187"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2025-05-01","16667","187","62","3.07684331797235","152503","496","133","17","0","0","0","0","60","0","0","0","17","0","0","0","0","0","723"
"84302709E34ABA58EB6E10A8413E83CE","Nacon","Nacon Academy",,"Nacon","Nacon Academy","2025-05-01","105","15","5","0.04","8586","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"109D7CF2212A10645CEDB2720086A68D","PopSockets","PopSockets",,"PopSockets","PopSockets","2025-04-01","700","43","15","0.9780701754385966","42510","26","16","0","2","3","0","4","5","2","1","0","0","1","1","3","0","0","64"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-06-01","3324","219","111","5.813712159364333","27958","2467","532","88","0","0","1","0","132","0","0","0","0","0","0","0","0","0","3220"
"109D7CF2212A10645CEDB2720086A68D","PopSockets","PopSockets",,"PopSockets","PopSockets","2024-07-01","159","11","3","0.0","2659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22616DD6B409CA4FE178CA8345599B84","UAG","UAG Training",,"UAG","UAG Training","2024-02-01","372","3","3","0.0","6710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-04-01","15453","972","606","2.7088782325487033","132169","531","151","2","0","0","508","120","284","31","0","0","0","137","157","325","0","59","2305"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-10-01","12767","662","391","6.0854382045321325","414424","473","0","12","45","0","292","117","29","52","0","0","56","417","281","1652","0","77","3503"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2025-05-01","228969","18783","3960","5.698493888556467","33305275","59463","20069","3541","1156","4748","464","5981","4041","562","228","0","1191","2364","881","3192","0","0","107881"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2025-09-01","185266","18795","3567","4.554519826950773","32726466","50316","9179","7473","767","1636","174","5033","1261","0","124","0","6279","2693","737","2660","0","3379","91711"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-01-01","173754","8969","2582","4.5023112508550005","7697124","16216","7207","3631","530","519","277","4371","2364","754","9","0","1023","913","2013","593","0","1332","41752"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-10-01","285854","24146","6187","5.323629537899248","29309491","68183","27286","5342","1863","3555","1189","10612","2016","1090","232","0","4236","1800","810","1592","0","0","129806"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2025-02-01","231744","23826","3973","5.785192951396818","30060716","77939","20161","12506","1544","3286","198","8265","754","731","730","0","12890","3334","902","2538","0","0","145778"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2022-10-01","161680","8080","2906","6.25322315844928","933064","19756","0","5431","1174","625","820","6689","5851","854","337","0","6100","1236","2238","692","0","0","51803"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2022-12-01","183667","14026","3374","6.946968603527351","5729757","18515","30963","26294","821","987","416","8164","5877","735","704","0","1545","1759","3048","810","0","0","100638"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-08-01","25150","560","237","5.045671461189304","471245","687","25","25","44","0","31","126","54","107","0","0","87","237","191","867","0","169","2650"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2025-04-01","3682","444","174","11.63809165003406","277561","492","85","30","49","0","85","123","9","62","0","5","0","216","376","2567","0","43","4142"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-11-01","342139","25133","7108","4.844442657617785","30011506","67206","20221","4163","1516","4298","962","11856","2336","1861","0","0","3852","1788","701","1852","0","0","122612"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-09-01","269598","22412","4257","9.534233515912982","27224050","105411","44358","16612","3678","3428","452","14354","527","566","85","12","16689","1995","797","1658","0","0","210622"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-12-01","237427","14387","3526","3.205769504342256","22498155","20764","388","7082","3","3408","195","3270","341","3","253","260","3056","1589","3026","721","0","2987","47346"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-10-01","248768","13644","4031","4.305644740115663","20836022","28058","5730","1982","1198","2173","440","4393","868","460","0","0","1440","3957","4017","828","0","3270","58814"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-02-01","2583","235","108","10.802608951934287","68599","51","1","0","0","0","56","74","21","17","0","0","0","177","171","1147","0","47","1762"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-06-01","196240","12189","3544","3.961162539289227","24581648","31104","2288","2039","6","1678","320","5700","2007","0","0","174","1084","1229","439","689","0","0","48757"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-11-01","19987","570","302","7.671303596873257","416231","597","0","0","18","0","227","111","15","56","0","0","50","434","437","1938","0","35","3918"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2023-08-01","105","5","4","1.3333333333333333","133","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","4"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-08-01","282413","14402","3964","8.485285406866742","18381508","37364","49465","1756","1248","2945","493","7323","3776","1303","0","0","1692","4070","4798","1016","0","3452","120701"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-08-01","262632","19024","5098","7.601833386542413","26901175","83035","38358","5167","2598","2238","700","10715","4130","374","125","79","3121","1826","647","1352","0","0","154465"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-09-01","11315","381","128","8.61095631822025","384525","576","3","33","8","0","13","112","22","21","0","0","7","221","189","1977","0","76","3258"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-03-01","158408","11310","2904","7.345438688814044","10772622","27537","30046","3405","768","988","432","5118","4694","1012","0","0","992","1254","1921","613","0","3865","82645"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-09-01","257863","13337","4050","6.798096278642741","19093982","31482","29288","2062","1329","3409","515","6411","2206","764","0","0","1693","3343","4165","845","0","1946","89458"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2025-10-01","193032","17305","3524","3.6733802237281132","34246349","35920","6702","1266","568","1681","167","3880","1625","0","76","0","1982","2724","682","3143","0","4377","64793"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2025-08-01","60163","1580","665","5.97360768377903","728232","694","71","228","511","407","407","119","26","0","0","5","140","701","36","5235","0","250","8830"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2025-01-01","337852","18233","4181","4.97330796292611","32909443","50587","18937","5334","1515","3387","376","6227","833","492","1","0","4742","3054","748","2336","0","0","98569"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-06-01","54981","749","252","5.391252314788295","413954","1465","123","58","38","0","89","117","252","83","0","0","1","221","259","1202","0","72","3980"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-01-01","2825","175","39","13.774756784434203","49166","116","12","1","0","0","6","54","54","10","0","0","0","153","229","1897","0","61","2593"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2024-07-01","51659","296","80","7.8891017321282995","484516","417","56","1","7","0","3","32","49","13","0","0","0","228","192","1178","0","44","2220"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-11-01","233397","13918","3964","4.213416514641278","20749832","25524","3954","5685","352","2837","440","6489","588","375","0","381","2746","2783","3178","758","0","2733","58823"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-05-01","181152","13074","4495","8.99495364070341","13217374","31702","38390","4203","1999","2091","767","9979","6233","1237","0","0","1342","4672","4866","987","0","4281","112749"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2025-06-01","40678","1234","541","6.761577171678615","379387","715","159","23","35","0","378","183","37","48","0","17","0","472","97","5350","0","336","7850"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2025-03-01","3405","201","43","10.179668360313523","316253","92","48","2","4","0","1","9","0","0","0","0","0","227","235","1537","0","18","2173"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-06-01","218774","14482","4449","8.628344754279643","14175749","39425","48676","1928","1820","2039","825","9552","5603","1203","193","0","1432","4702","5142","910","0","3640","127090"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-03-01","203336","13420","3562","7.345993399918739","24398945","52222","12455","2402","8","20881","382","3645","155","0","104","176","1343","2802","3216","584","0","22","100397"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2025-07-01","58282","1768","845","4.856677188900624","546191","816","103","39","71","349","652","154","42","0","0","8","0","514","64","4725","0","159","7696"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2023-10-01","1589","89","43","1.9110837438423647","7478","41","0","0","0","0","22","0","15","6","0","0","0","0","1","8","0","43","136"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2025-02-01","6823","231","45","10.61676071943929","286410","58","30","5","2","0","0","9","3","0","0","1","0","283","335","1782","0","4","2512"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2022-11-01","174645","9408","3039","6.13370932768724","2888603","18155","17383","12727","1009","501","523","7760","4813","767","807","0","1715","1777","2730","562","0","0","71229"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2023-11-01","2395","102","42","0.9384479717813051","22167","7","1","0","0","0","18","9","15","5","0","0","0","1","6","17","0","41","120"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2025-04-01","227565","17384","4086","4.772038387210184","32287026","44938","16851","2454","1022","3582","291","5741","3540","454","276","0","1309","2193","778","1633","0","0","85062"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-02-01","191819","12513","3497","5.5897237485102025","22128650","49748","3574","1474","8","4298","346","4153","706","1","254","242","1053","2362","3073","873","0","360","72525"
"A1049F9EECBE8B26C8EA8B39EFEC99EC","TCL","TCL",,"TCL","TCL","2025-01-01","17522","269","58","12.170391705069122","372405","61","0","10","0","0","2","18","11","4","0","0","0","343","381","2359","0","6","3195"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-07-01","222268","16695","4981","5.807912975255399","25890877","60748","12330","3085","10","1569","708","11102","4791","0","162","181","1224","1394","520","759","0","0","98583"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2023-02-01","151122","10440","2968","8.92515765994147","8573732","34650","26127","5331","734","536","336","6623","8715","1227","0","0","6739","1055","2106","661","0","3958","98798"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-12-01","361965","18716","3987","3.815425863019751","32256412","34762","13772","1941","947","5350","256","5177","1545","140","228","0","1983","2900","951","2431","0","0","72383"
"36410AC36064FFB21FD99D5E628A4D77","Otter","Otter University",,"Otter","Otter University","2024-01-01","211286","13290","3593","3.7103725404128296","22941301","27972","516","1682","5","2200","250","3947","1136","795","184","271","1284","2161","3303","648","0","1787","48141"
"0D90AF0E048EDA389A6ABD0719057E17","Harmon International.","Harman Consumer Learning",,"Harmon International.","Harman Consumer Learning","2025-08-01","6120","168","66","9.490551473615989","278840","63","0","0","0","0","1","0","20","0","0","0","0","280","317","679","0","0","1360"
"FB0A1640A1E39469D9D3DF9FF00A5E46","ZAGG","ZAGG ZONE",,"ZAGG","ZAGG ZONE","2025-02-01","233924","12182","3385","5.575904778743068","7514433","23027","7142","226","538","5234","907","2652","2315","1142","0","0","235","1969","654","19313","0","4763","70117"
